Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Transactions_Found,Amount_Match_Count,Post_Snapshot_Count,Valid_Match_Count,Review Result,Refund Transaction ID,Refund Amount,Refund Processed By,Refund Processed Date,Refund Reason,Automated Completion
DH002494,PET002494,CL000027,2026-04-30,31.91,0,0,0,0,No Accounting Transaction,,,,,,False
DH002495,PET002495,CL000070,2026-04-30,15.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH002496,PET002496,CL000139,2026-04-30,47.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH002497,PET002497,CL000035,2026-04-30,79.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH002498,PET002498,CL000086,2026-04-30,53.21,2,2,2,2,Multiple Valid Matches,,,,,,False
DH002499,PET002499,CL000074,2026-04-30,73.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH002500,PET002500,CL000103,2026-04-30,1.76,0,0,0,0,No Accounting Transaction,,,,,,False
DH002501,PET002501,CL000060,2026-04-30,0.83,1,1,1,1,Confirmed Unique Match,RT000027,0.83,DH002,2026-05-28,Missed cancellation refund,True
DH002502,PET002502,CL000167,2026-04-30,95.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH002503,PET002503,CL000027,2026-04-30,1.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH002504,PET002504,CL000077,2026-04-30,44.47,0,0,0,0,No Accounting Transaction,,,,,,False
DH002505,PET002505,CL000161,2026-04-30,84.04,0,0,0,0,No Accounting Transaction,,,,,,False
DH002506,PET002506,CL000100,2026-04-30,38.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH002507,PET002507,CL000173,2026-04-30,34.68,1,1,1,1,Confirmed Unique Match,RT000117,34.68,DH001,2026-05-08,Customer account correction,True
DH002508,PET002508,CL000134,2026-04-30,21.73,1,1,1,1,Confirmed Unique Match,RT000386,21.73,DH001,2026-05-23,Missed cancellation refund,True
DH002509,PET002509,CL000037,2026-04-30,39.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH002510,PET002510,CL000021,2026-04-30,101.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH002511,PET002511,CL000095,2026-04-30,23.69,0,0,0,0,No Accounting Transaction,,,,,,False
DH002512,PET002512,CL000087,2026-04-30,38.23,1,0,1,0,Amount Mismatch,,,,,,False
DH002513,PET002513,CL000115,2026-04-30,104.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH002514,PET002514,CL000180,2026-04-30,99.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH002515,PET002515,CL000018,2026-04-30,33.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH002516,PET002516,CL000003,2026-04-30,48.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH002517,PET002517,CL000177,2026-04-30,31.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH002518,PET002518,CL000081,2026-04-30,33.72,1,1,1,1,Confirmed Unique Match,RT000116,33.72,FIN001,2026-05-20,Premium collected after cancellation,True
DH002519,PET002519,CL000022,2026-04-30,7.32,0,0,0,0,No Accounting Transaction,,,,,,False
DH002520,PET002520,CL000140,2026-04-30,24.24,1,0,1,0,Amount Mismatch,,,,,,False
DH002521,PET002521,CL000118,2026-04-30,42.33,0,0,0,0,No Accounting Transaction,,,,,,False
DH002522,PET002522,CL000094,2026-04-30,83.01,2,2,2,2,Multiple Valid Matches,,,,,,False
DH002523,PET002523,CL000095,2026-04-30,3.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH002524,PET002524,CL000074,2026-04-30,77.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH002525,PET002525,CL000016,2026-04-30,278.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH002526,PET002526,CL000018,2026-04-30,85.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH002527,PET002527,CL000122,2026-04-30,88.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002528,PET002528,CL000045,2026-04-30,54.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH002529,PET002529,CL000060,2026-04-30,43.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH002530,PET002530,CL000184,2026-04-30,58.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002531,PET002531,CL000168,2026-04-30,16.16,1,1,1,1,Confirmed Unique Match,RT000078,16.16,DH001,2026-05-16,Missed cancellation refund,True
DH002532,PET002532,CL000187,2026-04-30,152.4,1,1,1,1,Confirmed Unique Match,RT000366,152.4,FIN001,2026-05-21,Missed cancellation refund,True
DH002533,PET002533,CL000048,2026-04-30,21.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH002534,PET002534,CL000058,2026-04-30,3.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002535,PET002535,CL000174,2026-04-30,42.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH002536,PET002536,CL000187,2026-04-30,60.35,1,1,1,1,Confirmed Unique Match,RT000099,60.35,FIN001,2026-05-19,Missed cancellation refund,True
DH002537,PET002537,CL000018,2026-04-30,117.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH002538,PET002538,CL000010,2026-04-30,44.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH002539,PET002539,CL000020,2026-04-30,30.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH002540,PET002540,CL000039,2026-04-30,43.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH002541,PET002541,CL000020,2026-04-30,9.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH002542,PET002542,CL000008,2026-04-30,251.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH002543,PET002543,CL000072,2026-04-30,33.89,0,0,0,0,No Accounting Transaction,,,,,,False
DH002544,PET002544,CL000119,2026-04-30,5.18,1,1,1,1,Confirmed Unique Match,RT000114,5.18,DH002,2026-05-12,Premium collected after cancellation,True
DH002545,PET002545,CL000168,2026-04-30,4.5,0,0,0,0,No Accounting Transaction,,,,,,False
DH002546,PET002546,CL000178,2026-04-30,17.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH002547,PET002547,CL000135,2026-04-30,66.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH002548,PET002548,CL000159,2026-04-30,94.71,1,1,1,1,Confirmed Unique Match,RT000482,94.71,FIN002,2026-05-22,Missed cancellation refund,True
DH002549,PET002549,CL000053,2026-04-30,29.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH002550,PET002550,CL000133,2026-04-30,26.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH002551,PET002551,CL000023,2026-04-30,4.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH002552,PET002552,CL000027,2026-04-30,7.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH002553,PET002553,CL000019,2026-04-30,25.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002554,PET002554,CL000086,2026-04-30,38.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH002555,PET002555,CL000200,2026-04-30,298.33,0,0,0,0,No Accounting Transaction,,,,,,False
DH002556,PET002556,CL000087,2026-04-30,67.72,1,1,1,1,Confirmed Unique Match,RT000498,67.72,DH002,2026-05-11,Customer account correction,True
DH002557,PET002557,CL000039,2026-04-30,293.74,1,1,1,1,Confirmed Unique Match,RT000044,293.74,DH002,2026-05-06,Premium collected after cancellation,True
DH002558,PET002558,CL000054,2026-05-31,31.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH002559,PET002559,CL000050,2026-05-31,41.24,0,0,0,0,No Accounting Transaction,,,,,,False
DH002560,PET002560,CL000193,2026-05-31,50.97,0,0,0,0,No Accounting Transaction,,,,,,False
DH002561,PET002561,CL000177,2026-05-31,42.42,1,1,1,1,Confirmed Unique Match,RT000234,42.42,FIN002,2026-06-24,Refund due following policy review,True
DH002562,PET002562,CL000091,2026-05-31,34.53,1,1,1,1,Confirmed Unique Match,RT000203,34.53,DH002,2026-06-06,Customer account correction,True
DH002563,PET002563,CL000091,2026-05-31,56.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH002564,PET002564,CL000018,2026-05-31,72.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH002565,PET002565,CL000183,2026-05-31,19.13,0,0,0,0,No Accounting Transaction,,,,,,False
DH002566,PET002566,CL000024,2026-05-31,28.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH002567,PET002567,CL000190,2026-05-31,44.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH002568,PET002568,CL000161,2026-05-31,81.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH002569,PET002569,CL000052,2026-05-31,74.17,0,0,0,0,No Accounting Transaction,,,,,,False
DH002570,PET002570,CL000013,2026-05-31,182.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH002571,PET002571,CL000017,2026-05-31,93.27,0,0,0,0,No Accounting Transaction,,,,,,False
DH002572,PET002572,CL000107,2026-05-31,3.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH002573,PET002573,CL000118,2026-05-31,22.14,2,2,2,2,Multiple Valid Matches,,,,,,False
DH002574,PET002574,CL000167,2026-05-31,98.5,0,0,0,0,No Accounting Transaction,,,,,,False
DH002575,PET002575,CL000015,2026-05-31,32.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH002576,PET002576,CL000042,2026-05-31,70.31,0,0,0,0,No Accounting Transaction,,,,,,False
DH002577,PET002577,CL000093,2026-05-31,268.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH002578,PET002578,CL000028,2026-05-31,50.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH002579,PET002579,CL000132,2026-05-31,70.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH002580,PET002580,CL000132,2026-05-31,30.19,0,0,0,0,No Accounting Transaction,,,,,,False
DH002581,PET002581,CL000158,2026-05-31,12.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH002582,PET002582,CL000198,2026-05-31,16.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH002583,PET002583,CL000194,2026-05-31,2.27,0,0,0,0,No Accounting Transaction,,,,,,False
DH002584,PET002584,CL000044,2026-05-31,174.25,1,1,1,1,Confirmed Unique Match,RT000354,174.25,DH002,2026-06-08,Customer account correction,True
DH002585,PET002585,CL000195,2026-05-31,4.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH002586,PET002586,CL000143,2026-05-31,40.4,0,0,0,0,No Accounting Transaction,,,,,,False
DH002587,PET002587,CL000105,2026-05-31,60.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH002588,PET002588,CL000134,2026-05-31,15.6,0,0,0,0,No Accounting Transaction,,,,,,False
DH002589,PET002589,CL000010,2026-05-31,19.18,0,0,0,0,No Accounting Transaction,,,,,,False
DH002590,PET002590,CL000009,2026-05-31,27.84,1,1,1,1,Confirmed Unique Match,RT000261,27.84,FIN002,2026-06-06,Premium collected after cancellation,True
DH002591,PET002591,CL000072,2026-05-31,35.39,0,0,0,0,No Accounting Transaction,,,,,,False
DH002592,PET002592,CL000113,2026-05-31,5.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH002593,PET002593,CL000168,2026-05-31,64.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH002594,PET002594,CL000172,2026-05-31,21.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH002595,PET002595,CL000093,2026-05-31,63.16,1,0,1,0,Amount Mismatch,,,,,,False
DH002596,PET002596,CL000156,2026-05-31,46.65,1,1,1,1,Confirmed Unique Match,RT000109,46.65,DH002,2026-06-30,Customer account correction,True
DH002597,PET002597,CL000096,2026-05-31,91.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH002598,PET002598,CL000135,2026-05-31,36.85,1,1,1,1,Confirmed Unique Match,RT000373,36.85,DH002,2026-06-04,Premium collected after cancellation,True
DH002599,PET002599,CL000110,2026-05-31,32.38,1,1,1,1,Confirmed Unique Match,RT000392,32.38,DH001,2026-06-22,Refund due following policy review,True
DH002600,PET002600,CL000027,2026-05-31,32.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH002601,PET002601,CL000052,2026-05-31,23.92,1,1,1,1,Confirmed Unique Match,RT000187,23.92,DH001,2026-06-13,Missed cancellation refund,True
DH002602,PET002602,CL000132,2026-05-31,11.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH002603,PET002603,CL000043,2026-05-31,25.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH002604,PET002604,CL000055,2026-05-31,12.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH002605,PET002605,CL000187,2026-05-31,4.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH002606,PET002606,CL000177,2026-05-31,28.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH002607,PET002607,CL000006,2026-05-31,29.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH002608,PET002608,CL000126,2026-05-31,85.79,1,1,1,1,Confirmed Unique Match,RT000226,85.79,DH002,2026-06-04,Customer account correction,True
DH002609,PET002609,CL000197,2026-05-31,12.29,1,1,1,1,Confirmed Unique Match,RT000282,12.29,DH002,2026-06-20,Refund due following policy review,True
DH002610,PET002610,CL000023,2026-05-31,27.71,0,0,0,0,No Accounting Transaction,,,,,,False
DH002611,PET002611,CL000071,2026-05-31,20.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH002612,PET002612,CL000131,2026-05-31,82.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002613,PET002613,CL000104,2026-05-31,17.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH002614,PET002614,CL000012,2026-05-31,44.71,0,0,0,0,No Accounting Transaction,,,,,,False
DH002615,PET002615,CL000071,2026-05-31,39.39,0,0,0,0,No Accounting Transaction,,,,,,False
DH002616,PET002616,CL000187,2026-05-31,37.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH002617,PET002617,CL000164,2026-05-31,7.98,0,0,0,0,No Accounting Transaction,,,,,,False
DH002618,PET002618,CL000026,2026-05-31,75.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH002619,PET002619,CL000008,2026-05-31,8.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH002620,PET002620,CL000024,2026-05-31,34.31,1,1,1,1,Confirmed Unique Match,RT000427,34.31,FIN002,2026-06-17,Refund due following policy review,True
DH002621,PET002621,CL000031,2026-05-31,36.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH002622,PET002622,CL000002,2026-05-31,35.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH002623,PET002623,CL000184,2026-05-31,269.5,0,0,0,0,No Accounting Transaction,,,,,,False
DH002624,PET002624,CL000036,2026-05-31,2.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH002625,PET002625,CL000171,2026-05-31,9.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH002626,PET002626,CL000139,2026-05-31,4.29,1,1,1,1,Confirmed Unique Match,RT000456,4.29,FIN001,2026-06-19,Missed cancellation refund,True
DH002627,PET002627,CL000016,2026-05-31,218.39,0,0,0,0,No Accounting Transaction,,,,,,False
DH002628,PET002628,CL000165,2026-05-31,1.28,0,0,0,0,No Accounting Transaction,,,,,,False
DH002629,PET002629,CL000127,2026-05-31,46.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH002630,PET002630,CL000130,2026-05-31,99.82,0,0,0,0,No Accounting Transaction,,,,,,False
DH002631,PET002631,CL000074,2026-05-31,23.76,0,0,0,0,No Accounting Transaction,,,,,,False
DH002632,PET002632,CL000143,2026-05-31,62.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH002633,PET002633,CL000199,2026-05-31,19.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH002634,PET002634,CL000129,2026-05-31,8.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH002635,PET002635,CL000090,2026-05-31,11.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH002636,PET002636,CL000167,2026-05-31,27.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH002637,PET002637,CL000050,2026-05-31,4.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH002638,PET002638,CL000150,2026-05-31,126.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH002639,PET002639,CL000197,2026-05-31,69.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH002640,PET002640,CL000173,2026-05-31,36.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH002641,PET002641,CL000128,2026-05-31,141.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH002642,PET002642,CL000009,2026-05-31,3.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH002643,PET002643,CL000015,2026-05-31,16.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH002644,PET002644,CL000106,2026-05-31,6.32,0,0,0,0,No Accounting Transaction,,,,,,False
DH002645,PET002645,CL000038,2026-05-31,215.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH002646,PET002646,CL000072,2026-05-31,90.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH002647,PET002647,CL000196,2026-05-31,37.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH002648,PET002648,CL000145,2026-05-31,95.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH002649,PET002649,CL000198,2026-05-31,90.28,0,0,0,0,No Accounting Transaction,,,,,,False
DH002650,PET002650,CL000055,2026-05-31,65.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH002651,PET002651,CL000033,2026-05-31,60.14,1,1,1,1,Confirmed Unique Match,RT000413,60.14,DH002,2026-06-12,Premium collected after cancellation,True
DH002652,PET002652,CL000094,2026-05-31,39.45,1,0,1,0,Amount Mismatch,,,,,,False
DH002653,PET002653,CL000139,2026-05-31,29.81,0,0,0,0,No Accounting Transaction,,,,,,False
DH002654,PET002654,CL000184,2026-05-31,211.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH002655,PET002655,CL000022,2026-05-31,48.19,1,1,1,1,Confirmed Unique Match,RT000259,48.19,DH001,2026-06-04,Refund due following policy review,True
DH002656,PET002656,CL000098,2026-05-31,170.51,0,0,0,0,No Accounting Transaction,,,,,,False
DH002657,PET002657,CL000071,2026-05-31,96.64,1,1,1,1,Confirmed Unique Match,RT000278,96.64,FIN002,2026-06-04,Customer account correction,True
DH002658,PET002658,CL000078,2026-05-31,29.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH002659,PET002659,CL000122,2026-05-31,12.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH002660,PET002660,CL000057,2026-05-31,29.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH002661,PET002661,CL000011,2026-05-31,187.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH002662,PET002662,CL000128,2026-05-31,28.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH002663,PET002663,CL000141,2026-05-31,56.02,1,1,1,1,Confirmed Unique Match,RT000010,56.02,DH001,2026-06-08,Refund due following policy review,True
DH002664,PET002664,CL000138,2026-05-31,32.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH002665,PET002665,CL000200,2026-05-31,33.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH002666,PET002666,CL000070,2026-05-31,49.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH002667,PET002667,CL000144,2026-05-31,9.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH002668,PET002668,CL000061,2026-05-31,37.29,0,0,0,0,No Accounting Transaction,,,,,,False
DH002669,PET002669,CL000177,2026-05-31,23.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH002670,PET002670,CL000147,2026-05-31,96.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH002671,PET002671,CL000122,2026-05-31,32.72,1,0,1,0,Amount Mismatch,,,,,,False
DH002672,PET002672,CL000143,2026-05-31,5.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH002673,PET002673,CL000030,2026-05-31,11.11,1,1,1,1,Confirmed Unique Match,RT000300,11.11,DH001,2026-06-14,Missed cancellation refund,True
DH002674,PET002674,CL000065,2026-05-31,16.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH002675,PET002675,CL000099,2026-05-31,95.37,1,1,1,1,Confirmed Unique Match,RT000301,95.37,DH002,2026-06-01,Customer account correction,True
DH002676,PET002676,CL000117,2026-05-31,78.62,1,1,1,1,Confirmed Unique Match,RT000005,78.62,DH002,2026-06-09,Missed cancellation refund,True
DH002677,PET002677,CL000058,2026-05-31,52.87,2,2,2,2,Multiple Valid Matches,,,,,,False
DH002678,PET002678,CL000193,2026-05-31,68.1,1,1,1,1,Confirmed Unique Match,RT000332,68.1,DH002,2026-06-08,Refund due following policy review,True
DH002679,PET002679,CL000120,2026-05-31,60.29,0,0,0,0,No Accounting Transaction,,,,,,False
DH002680,PET002680,CL000142,2026-05-31,93.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH002681,PET002681,CL000089,2026-05-31,49.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH002682,PET002682,CL000106,2026-05-31,45.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH002683,PET002683,CL000101,2026-05-31,89.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH002684,PET002684,CL000021,2026-05-31,43.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH002685,PET002685,CL000034,2026-05-31,40.99,0,0,0,0,No Accounting Transaction,,,,,,False
DH002686,PET002686,CL000059,2026-05-31,62.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH002687,PET002687,CL000096,2026-05-31,18.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH002688,PET002688,CL000190,2026-05-31,37.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH002689,PET002689,CL000099,2026-05-31,42.43,0,0,0,0,No Accounting Transaction,,,,,,False
DH002690,PET002690,CL000137,2026-05-31,33.26,1,1,1,1,Confirmed Unique Match,RT000458,33.26,FIN001,2026-06-20,Premium collected after cancellation,True
DH002691,PET002691,CL000101,2026-05-31,87.28,0,0,0,0,No Accounting Transaction,,,,,,False
DH002692,PET002692,CL000153,2026-05-31,1.01,0,0,0,0,No Accounting Transaction,,,,,,False
DH002693,PET002693,CL000124,2026-05-31,55.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH002694,PET002694,CL000163,2026-05-31,30.74,1,1,1,1,Confirmed Unique Match,RT000047,30.74,DH002,2026-06-13,Missed cancellation refund,True
DH002695,PET002695,CL000070,2026-05-31,73.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH002696,PET002696,CL000048,2026-05-31,51.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH002697,PET002697,CL000031,2026-05-31,219.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH002698,PET002698,CL000077,2026-05-31,120.5,0,0,0,0,No Accounting Transaction,,,,,,False
DH002699,PET002699,CL000200,2026-05-31,197.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH002700,PET002700,CL000117,2026-05-31,40.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH002701,PET002701,CL000090,2026-05-31,27.32,0,0,0,0,No Accounting Transaction,,,,,,False
